trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,dropoff_type,shape_dist_traveled
ASP19GEN-2042-Saturday-00_061700_2..S01R,10:20:00,10:20:00,205S,3,,0,0,
BSP19GEN-B080-Weekday-00_061400_B..N46R,10:20:00,10:20:00,D35N,3,,0,0,
BSP19GEN-D037-Saturday-00_061400_D..S07R,10:20:00,10:20:00,D04S,3,,0,0,
BSP19SUPP-G034-Sunday-56_061650_G..S16R,10:20:00,10:20:00,G26S,3,,0,0,
BSP19GEN-H024-Saturday-00_061300_H..S21R,10:20:00,10:20:00,H13S,3,,0,0,
BSP19SUPP-G033-Saturday-55_061600_G..N16X004,10:20:00,10:20:00,F25N,3,,0,0,
BSP19GEN-D040-Sunday-00_061400_D..S07R,10:20:00,10:20:00,D04S,3,,0,0,
BSP19GEN-N091-Weekday-00_061400_N..N42R,10:20:30,10:20:30,N09N,3,,0,0,
ASP19GEN-3041-Sunday-00_061800_3..N01R,10:20:30,10:20:30,255N,3,,0,0,
ASP19GEN-7025-Sunday-00_061650_7..S97R,10:20:30,10:20:30,705S,3,,0,0,
ASP19GEN-2042-Saturday-00_061750_2..N01R,10:20:30,10:20:30,245N,3,,0,0,
ASP19SUPP-7059-Weekday-20_061600_7..N97R,10:20:30,10:20:30,724N,3,,0,0,
ASP19GEN-3039-Saturday-00_061800_3..N01R,10:20:30,10:20:30,255N,3,,0,0,
BSP19SUPP-G033-Saturday-55_061650_G..S16R,10:20:30,10:20:30,G26S,3,,0,0,
ASP19GEN-2048-Sunday-00_061750_2..N01R,10:20:30,10:20:30,245N,3,,0,0,
ASP19GEN-2097-Weekday-00_061800_2..S01R,10:21:00,10:21:00,205S,3,,0,0,
BSP19GEN-A051-Sunday-00_061750_A..S54X010,10:21:00,10:21:00,A05S,3,,0,0,
BSP19GEN-C024-Saturday-00_061900_C..S04R,10:21:00,10:21:00,A11S,3,,0,0,
ASP19GEN-6086-Weekday-00_061700_6..S07R,10:21:00,10:21:00,603S,3,,0,0,
BSP19SUPP-F072-Weekday-153_061800_F..N69R,10:21:00,10:21:00,F39N,3,,0,0,
BSP19GEN-E039-Saturday-00_061700_E..S69R,10:21:00,10:21:00,G07S,3,,0,0,
ASP19GEN-4097-Weekday-00_061200_4..N06R,10:21:00,10:21:00,235N,3,,0,0,
BSP19GEN-R087-Weekday-00_061800_R..S71R,10:21:30,10:21:30,G10S,3,,0,0,
ASP19GEN-5106-Weekday-00_061600_5..S03R,10:21:30,10:21:30,503S,3,,0,0,
BSP19GEN-R049-Sunday-00_061800_R..S71R,10:21:30,10:21:30,G10S,3,,0,0,
BSP19GEN-E071-Weekday-00_061700_E..N66R,10:21:30,10:21:30,A33N,3,,0,0,
BSP19SUPP-L045-Wednesday-173_061850_L..S01R,10:21:30,10:21:30,L03S,3,,0,0,
ASP19GEN-6086-Weekday-00_061800_6..N03R,10:21:30,10:21:30,638N,3,,0,0,
BSP19GEN-R050-Saturday-00_061800_R..S71R,10:21:30,10:21:30,G10S,3,,0,0,
BSP19GEN-R049-Sunday-00_061850_R..N93R,10:22:00,10:22:00,R43N,3,,0,0,
BSP19GEN-M086-Weekday-00_061900_M..N20R,10:22:30,10:22:30,M05N,3,,0,0,
ASP19GEN-2048-Sunday-00_061950_2..S01R,10:22:30,10:22:30,205S,3,,0,0,
ASP19GEN-5048-Sunday-00_061800_5..S08R,10:22:30,10:22:30,503S,3,,0,0,
ASP19GEN-1087-Weekday-00_061950_1..S03R,10:22:30,10:22:30,104S,3,,0,0,
BSP19GEN-R050-Saturday-00_061850_R..N93R,10:22:30,10:22:30,R43N,3,,0,0,
BSP19GEN-Q062-Weekday-00_061950_Q..N16R,10:22:30,10:22:30,D41N,3,,0,0,
BSP19SUPP-F072-Weekday-153_061950_F..S69R,10:23:00,10:23:00,F03S,3,,0,0,
ASP19GEN-3041-Sunday-00_061950_3..S01R,10:23:00,10:23:00,224S,3,,0,0,
ASP19GEN-4097-Weekday-00_061900_4..S06R,10:23:00,10:23:00,405S,3,,0,0,
BSP19GEN-N091-Weekday-00_062000_N..S72R,10:23:00,10:23:00,R04S,3,,0,0,
ASP19GEN-5043-Saturday-00_061850_5..S08R,10:23:00,10:23:00,503S,3,,0,0,
ASP19GEN-7023-Saturday-00_061850_7..N97R,10:23:00,10:23:00,724N,3,,0,0,
BSP19SUPP-L045-Wednesday-173_061850_L..N01R,10:23:00,10:23:00,L27N,3,,0,0,
ASP19GEN-2097-Weekday-00_061900_2..N01R,10:23:00,10:23:00,245N,3,,0,0,
BSP19SUPP-L022-Sunday-99_062000_L..N01X004,10:23:30,10:23:30,L27N,3,,0,0,
ASP19GEN-6030-Sunday-00_062000_6..N01R,10:23:30,10:23:30,638N,3,,0,0,
ASP19GEN-3039-Saturday-00_062000_3..S01R,10:23:30,10:23:30,224S,3,,0,0,
BSP19GEN-E039-Saturday-00_062000_E..N72R,10:23:30,10:23:30,A33N,3,,0,0,
BSP19GEN-Q023-Sunday-00_062050_Q..N16R,10:23:30,10:23:30,D41N,3,,0,0,
BSP19GEN-Q021-Saturday-00_062050_Q..N16R,10:23:30,10:23:30,D41N,3,,0,0,
BSP19GEN-E044-Sunday-00_061950_E..S69R,10:23:30,10:23:30,G07S,3,,0,0,
ASP19GEN-7025-Sunday-00_061950_7..N97R,10:24:00,10:24:00,724N,3,,0,0,
ASP19GEN-4049-Sunday-00_062050_4..S06R,10:24:00,10:24:00,405S,3,,0,0,
ASP19GEN-4043-Saturday-00_062050_4..S06R,10:24:00,10:24:00,405S,3,,0,0,
BSP19GEN-E071-Weekday-00_061900_E..S71R,10:24:00,10:24:00,G07S,3,,0,0,
BSP19SUPP-M024-Saturday-25_062050_M..N60R,10:24:00,10:24:00,M05N,3,,0,0,
ASP19GEN-1037-Sunday-00_062050_1..N03R,10:24:00,10:24:00,138N,3,,0,0,
BSP19SUPP-M023-Sunday-26_062050_M..N60R,10:24:00,10:24:00,M05N,3,,0,0,
ASP19GEN-6086-Weekday-00_062100_6..S03R,10:24:00,10:24:00,610S,3,,0,0,
BSP19GEN-A083-Weekday-00_062050_A..N55R,10:24:00,10:24:00,H09N,3,,0,0,
BSP19GEN-J032-Saturday-00_061900_J..S12R,10:24:00,10:24:00,J12S,3,,0,0,
BSP19SUPP-L022-Saturday-99_062050_L..N01X006,10:24:30,10:24:30,L27N,3,,0,0,
ASP19GEN-1037-Sunday-00_062150_1..S03R,10:24:30,10:24:30,104S,3,,0,0,
BSP19SUPP-M023-Sunday-26_062100_M..S60R,10:25:00,10:25:00,Q03S,3,,0,0,
ASP19GEN-3086-Weekday-00_062100_3..S01R,10:25:00,10:25:00,224S,3,,0,0,
ASP19GEN-4097-Weekday-00_061600_4..N06R,10:25:00,10:25:00,235N,3,,0,0,
ASP19GEN-1087-Weekday-00_062150_1..N03R,10:25:00,10:25:00,138N,3,,0,0,
BSP19GEN-FS011-Weekday-00_062150_FS.S01R,10:25:00,10:25:00,S04S,3,,0,0,
ASP19GEN-7023-Saturday-00_062100_7..S97R,10:25:00,10:25:00,705S,3,,0,0,
BSP19GEN-N091-Weekday-00_062200_N..N72R,10:25:00,10:25:00,R25N,3,,0,0,
BSP19SUPP-M024-Saturday-25_062100_M..S60R,10:25:00,10:25:00,Q03S,3,,0,0,
ASP19SUPP-7059-Weekday-20_062100_7..S97R,10:25:00,10:25:00,705S,3,,0,0,
ASP19GEN-6033-Saturday-00_062150_6..N01R,10:25:00,10:25:00,638N,3,,0,0,
BSP19GEN-J052-Weekday-00_062200_J..N41R,10:25:00,10:25:00,M21N,3,,0,0,
ASP19GEN-5106-Weekday-00_062100_5..N66R,10:25:00,10:25:00,245N,3,,0,0,
ASP19GEN-6030-Sunday-00_062150_6..S01R,10:25:30,10:25:30,603S,3,,0,0,
BSP19GEN-N054-Saturday-00_062300_N..S27R,10:25:30,10:25:30,R04S,3,,0,0,
ASP19GEN-6033-Saturday-00_062150_6..S01R,10:25:30,10:25:30,603S,3,,0,0,
BSP19GEN-H039-Weekday-00_061850_H..S21R,10:25:30,10:25:30,H13S,3,,0,0,
BSP19SUPP-L045-Wednesday-173_062250_L..S01R,10:25:30,10:25:30,L03S,3,,0,0,
ASP19GEN-6086-Weekday-00_062200_6..N01R,10:25:30,10:25:30,638N,3,,0,0,
ASP19SUPP-7059-Weekday-20_062100_7..N97R,10:25:30,10:25:30,724N,3,,0,0,
BSP19GEN-F048-Sunday-00_062250_F..N69R,10:25:30,10:25:30,F39N,3,,0,0,
BSP19GEN-A044-Saturday-00_062200_A..S54X010,10:25:30,10:25:30,A05S,3,,0,0,
ASP19GEN-3086-Weekday-00_062300_3..N01R,10:25:30,10:25:30,255N,3,,0,0,
BSP19GEN-N057-Sunday-00_062300_N..S27R,10:25:30,10:25:30,R04S,3,,0,0,
BSP19GEN-H024-Sunday-00_062150_H..N21R,10:25:30,10:25:30,H13N,3,,0,0,
BSP19GEN-Q062-Weekday-00_062150_Q..S16R,10:26:00,10:26:00,Q03S,3,,0,0,
BSP19SUPP-L022-Sunday-99_062350_L..S01X043,10:26:00,10:26:00,L12S,3,,0,0,
BSP19GEN-FS011-Weekday-00_062100_FS.N01R,10:26:00,10:26:00,S03N,3,,0,0,
BSP19GEN-M086-Weekday-00_062250_M..S20R,10:26:00,10:26:00,G10S,3,,0,0,
BSP19SUPP-L022-Saturday-99_062350_L..S01X043,10:26:00,10:26:00,L12S,3,,0,0,
BSP19GEN-FS011-Saturday-00_062250_FS.S01R,10:26:00,10:26:00,S04S,3,,0,0,
BSP19GEN-N057-Sunday-00_062100_N..N27R,10:26:00,10:26:00,N09N,3,,0,0,
BSP19GEN-F044-Saturday-00_062300_F..S69R,10:26:30,10:26:30,F03S,3,,0,0,
BSP19GEN-E044-Sunday-00_062300_E..N72R,10:26:30,10:26:30,A33N,3,,0,0,
BSP19GEN-C051-Weekday-00_062300_C..N04R,10:26:30,10:26:30,A53N,3,,0,0,
ASP19GEN-5048-Sunday-00_062400_5..N73R,10:26:30,10:26:30,418N,3,,0,0,
ASP19GEN-1038-Saturday-00_062300_1..N03R,10:26:30,10:26:30,138N,3,,0,0,
ASP19GEN-7025-Sunday-00_062250_7..S97R,10:26:30,10:26:30,705S,3,,0,0,
ASP19GEN-1038-Saturday-00_062350_1..S03R,10:26:30,10:26:30,104S,3,,0,0,
BSP19GEN-F044-Saturday-00_062400_F..N69R,10:27:00,10:27:00,F39N,3,,0,0,
BSP19GEN-Q023-Sunday-00_062300_Q..S16R,10:27:00,10:27:00,Q03S,3,,0,0,
BSP19GEN-Q021-Saturday-00_062300_Q..S16R,10:27:00,10:27:00,Q03S,3,,0,0,
BSP19GEN-D077-Weekday-00_062100_D..S07R,10:27:00,10:27:00,D04S,3,,0,0,
BSP19GEN-N054-Saturday-00_062200_N..N27R,10:27:00,10:27:00,N09N,3,,0,0,
BSP19GEN-C026-Sunday-00_062400_C..N04R,10:27:00,10:27:00,A53N,3,,0,0,
BSP19GEN-C024-Saturday-00_062350_C..N04R,10:27:00,10:27:00,A53N,3,,0,0,
BSP19SUPP-L045-Wednesday-173_062250_L..N01R,10:27:00,10:27:00,L27N,3,,0,0,
ASP19GEN-2042-Saturday-00_062400_2..S01R,10:27:00,10:27:00,205S,3,,0,0,
BSP19SUPP-F072-Weekday-153_062350_F..S69R,10:27:00,10:27:00,F03S,3,,0,0,
BSP19GEN-FS011-Saturday-00_062200_FS.N01R,10:27:00,10:27:00,S03N,3,,0,0,
ASP19GEN-4043-Saturday-00_062000_4..N06R,10:27:00,10:27:00,235N,3,,0,0,
BSP19GEN-A083-Weekday-00_062300_A..S58R,10:27:00,10:27:00,A05S,3,,0,0,
ASP19GEN-5043-Saturday-00_062500_5..N75R,10:27:30,10:27:30,418N,3,,0,0,
BSP19GEN-D040-Sunday-00_062100_D..N07R,10:27:30,10:27:30,B22N,3,,0,0,
BSP19GEN-R087-Weekday-00_062350_R..N93R,10:27:30,10:27:30,R43N,3,,0,0,
ASP19GEN-1087-Weekday-00_062450_1..S03R,10:27:30,10:27:30,104S,3,,0,0,
BSP19GEN-D037-Saturday-00_062100_D..N07R,10:27:30,10:27:30,B22N,3,,0,0,
BSP19GEN-C051-Weekday-00_062600_C..S04R,10:28:00,10:28:00,A11S,3,,0,0,
ASP19GEN-6086-Weekday-00_062400_6..S07R,10:28:00,10:28:00,603S,3,,0,0,
BSP19GEN-J032-Sunday-00_062300_J..S12R,10:28:00,10:28:00,J12S,3,,0,0,
BSP19SUPP-G033-Saturday-55_062400_G..N16X004,10:28:00,10:28:00,F25N,3,,0,0,
BSP19GEN-H024-Saturday-00_062400_H..N21R,10:28:00,10:28:00,H13N,3,,0,0,
BSP19GEN-A051-Sunday-00_062450_A..N55R,10:28:00,10:28:00,H09N,3,,0,0,
ASP19GEN-2097-Weekday-00_062400_2..N01R,10:28:00,10:28:00,245N,3,,0,0,
BSP19GEN-N091-Weekday-00_062550_N..S42R,10:28:30,10:28:30,R04S,3,,0,0,
BSP19GEN-E071-Weekday-00_062400_E..N66R,10:28:30,10:28:30,A33N,3,,0,0,
BSP19GEN-E071-Weekday-00_062450_E..S71R,10:28:30,10:28:30,G07S,3,,0,0,
ASP19GEN-2042-Saturday-00_062550_2..N01R,10:28:30,10:28:30,245N,3,,0,0,
BSP19GEN-A044-Saturday-00_062600_A..N54R,10:28:30,10:28:30,A63N,3,,0,0,
BSP19GEN-D077-Weekday-00_062250_D..N07R,10:29:00,10:29:00,B22N,3,,0,0,
ASP19GEN-2097-Weekday-00_062600_2..S01R,10:29:00,10:29:00,205S,3,,0,0,
BSP19GEN-B080-Weekday-00_062500_B..S46R,10:29:00,10:29:00,A15S,3,,0,0,
ASP19GEN-7023-Saturday-00_062450_7..N97R,10:29:00,10:29:00,724N,3,,0,0,
BSP19GEN-FS012-Sunday-00_062550_FS.S01R,10:29:00,10:29:00,S04S,3,,0,0,
BSP19GEN-J032-Saturday-00_062600_J..N12R,10:29:00,10:29:00,M21N,3,,0,0,
BSP19SUPP-L045-Wednesday-173_062650_L..S01R,10:29:30,10:29:30,L03S,3,,0,0,
BSP19SUPP-G049-Weekday-32_062600_G..S14R,10:29:30,10:29:30,G26S,3,,0,0,
ASP19GEN-5106-Weekday-00_062400_5..S03R,10:29:30,10:29:30,503S,3,,0,0,
ASP19GEN-6086-Weekday-00_062600_6..N03R,10:29:30,10:29:30,638N,3,,0,0,
BSP19SUPP-G034-Sunday-56_062550_G..N16X004,10:29:30,10:29:30,F25N,3,,0,0,
BSP19SUPP-F072-Weekday-153_062650_F..N69R,10:29:30,10:29:30,F39N,3,,0,0,
BSP19GEN-FS012-Sunday-00_062500_FS.N01R,10:30:00,10:30:00,S03N,3,,0,0,
BSP19GEN-D037-Saturday-00_062400_D..S07R,10:30:00,10:30:00,D04S,3,,0,0,
BSP19GEN-B080-Weekday-00_062400_B..N46R,10:30:00,10:30:00,D35N,3,,0,0,
BSP19SUPP-G034-Sunday-56_062650_G..S16R,10:30:00,10:30:00,G26S,3,,0,0,
BSP19GEN-D040-Sunday-00_062400_D..S07R,10:30:00,10:30:00,D04S,3,,0,0,
BSP19SUPP-G049-Weekday-32_062550_G..N14R,10:30:00,10:30:00,F25N,3,,0,0,
ASP19GEN-5106-Weekday-00_062600_5..N66R,10:30:00,10:30:00,245N,3,,0,0,
ASP19SUPP-7059-Weekday-20_062600_7..S97R,10:30:00,10:30:00,705S,3,,0,0,
BSP19GEN-J052-Weekday-00_062500_J..S13R,10:30:00,10:30:00,J12S,3,,0,0,
ASP19GEN-7025-Sunday-00_062550_7..N97R,10:30:00,10:30:00,724N,3,,0,0,
BSP19GEN-N091-Weekday-00_062400_N..N42R,10:30:30,10:30:30,N09N,3,,0,0,
BSP19GEN-Q062-Weekday-00_062750_Q..N16R,10:30:30,10:30:30,D41N,3,,0,0,
ASP19SUPP-7059-Weekday-20_062600_7..N97R,10:30:30,10:30:30,724N,3,,0,0,
ASP19GEN-4049-Sunday-00_062350_4..N06R,10:30:30,10:30:30,235N,3,,0,0,
ASP19GEN-2048-Sunday-00_062750_2..S01R,10:30:30,10:30:30,205S,3,,0,0,
ASP19GEN-1087-Weekday-00_062700_1..N03R,10:30:30,10:30:30,138N,3,,0,0,
BSP19SUPP-G033-Saturday-55_062650_G..S16R,10:30:30,10:30:30,G26S,3,,0,0,
BSP19GEN-F048-Sunday-00_062750_F..S69R,10:31:00,10:31:00,F03S,3,,0,0,
BSP19GEN-C024-Saturday-00_062900_C..S04R,10:31:00,10:31:00,A11S,3,,0,0,
BSP19GEN-C026-Sunday-00_062900_C..S04R,10:31:00,10:31:00,A11S,3,,0,0,
BSP19SUPP-L045-Wednesday-173_062650_L..N01R,10:31:00,10:31:00,L27N,3,,0,0,
ASP19GEN-4097-Weekday-00_062700_4..S06R,10:31:00,10:31:00,405S,3,,0,0,
ASP19GEN-7023-Saturday-00_062700_7..S97R,10:31:00,10:31:00,705S,3,,0,0,
BSP19GEN-A044-Saturday-00_062750_A..N55R,10:31:00,10:31:00,H09N,3,,0,0,
BSP19GEN-Q021-Saturday-00_062850_Q..N16R,10:31:30,10:31:30,D41N,3,,0,0,
BSP19GEN-R087-Weekday-00_062800_R..S71R,10:31:30,10:31:30,G10S,3,,0,0,
BSP19GEN-Q023-Sunday-00_062850_Q..N16R,10:31:30,10:31:30,D41N,3,,0,0,
ASP19GEN-4097-Weekday-00_062250_4..N06R,10:31:30,10:31:30,235N,3,,0,0,
BSP19SUPP-M023-Sunday-26_062850_M..N60R,10:32:00,10:32:00,M05N,3,,0,0,
ASP19GEN-4043-Saturday-00_062850_4..S06R,10:32:00,10:32:00,405S,3,,0,0,
ASP19GEN-6030-Sunday-00_062850_6..N01R,10:32:00,10:32:00,638N,3,,0,0,
ASP19GEN-4049-Sunday-00_062850_4..S06R,10:32:00,10:32:00,405S,3,,0,0,
BSP19GEN-J032-Sunday-00_062900_J..N12R,10:32:00,10:32:00,M21N,3,,0,0,
ASP19GEN-6086-Weekday-00_062900_6..S03R,10:32:00,10:32:00,610S,3,,0,0,
BSP19SUPP-M024-Saturday-25_062850_M..N60R,10:32:00,10:32:00,M05N,3,,0,0,
ASP19GEN-1037-Sunday-00_062850_1..N03R,10:32:00,10:32:00,138N,3,,0,0,
BSP19GEN-M086-Weekday-00_062900_M..N20R,10:32:30,10:32:30,M05N,3,,0,0,
ASP19GEN-2048-Sunday-00_062950_2..N01R,10:32:30,10:32:30,245N,3,,0,0,
ASP19GEN-3039-Saturday-00_063000_3..N01R,10:32:30,10:32:30,255N,3,,0,0,
ASP19GEN-1087-Weekday-00_062950_1..S03R,10:32:30,10:32:30,104S,3,,0,0,
ASP19GEN-3041-Sunday-00_063000_3..N01R,10:32:30,10:32:30,255N,3,,0,0,
ASP19GEN-1037-Sunday-00_062900_1..S03R,10:32:30,10:32:30,104S,3,,0,0,
BSP19GEN-A083-Weekday-00_062850_A..S57R,10:32:30,10:32:30,A05S,3,,0,0,
BSP19GEN-H024-Sunday-00_062550_H..S21R,10:32:30,10:32:30,H13S,3,,0,0,
BSP19GEN-E071-Weekday-00_062900_E..S71R,10:33:00,10:33:00,G07S,3,,0,0,
BSP19GEN-A051-Sunday-00_062950_A..S55X009,10:33:00,10:33:00,A05S,3,,0,0,
BSP19GEN-H039-Weekday-00_062900_H..N21R,10:33:00,10:33:00,H13N,3,,0,0,
ASP19GEN-7025-Sunday-00_062900_7..S97R,10:33:00,10:33:00,705S,3,,0,0,
BSP19SUPP-M023-Sunday-26_062900_M..S60R,10:33:00,10:33:00,Q03S,3,,0,0,
BSP19GEN-E039-Saturday-00_062900_E..S69R,10:33:00,10:33:00,G07S,3,,0,0,
BSP19SUPP-M024-Saturday-25_062900_M..S60R,10:33:00,10:33:00,Q03S,3,,0,0,
ASP19GEN-2097-Weekday-00_062900_2..N01R,10:33:00,10:33:00,245N,3,,0,0,
BSP19GEN-R050-Saturday-00_062950_R..S71R,10:33:00,10:33:00,G10S,3,,0,0,
ASP19GEN-6033-Saturday-00_062950_6..N01R,10:33:00,10:33:00,638N,3,,0,0,
BSP19GEN-N091-Weekday-00_063050_N..N72R,10:33:30,10:33:30,R25N,3,,0,0,
BSP19SUPP-L022-Sunday-99_063000_L..N01X043,10:33:30,10:33:30,L27N,3,,0,0,
BSP19GEN-N091-Weekday-00_063050_N..S72R,10:33:30,10:33:30,R04S,3,,0,0,
ASP19GEN-6030-Sunday-00_062950_6..S01R,10:33:30,10:33:30,603S,3,,0,0,
BSP19SUPP-L045-Wednesday-173_063050_L..S01R,10:33:30,10:33:30,L03S,3,,0,0,
BSP19GEN-A044-Saturday-00_063000_A..S55X009,10:33:30,10:33:30,A05S,3,,0,0,
BSP19GEN-R049-Sunday-00_063000_R..S71R,10:33:30,10:33:30,G10S,3,,0,0,
BSP19GEN-E071-Weekday-00_063000_E..N66R,10:33:30,10:33:30,A33N,3,,0,0,
ASP19GEN-3086-Weekday-00_062950_3..S01R,10:33:30,10:33:30,224S,3,,0,0,
ASP19GEN-6033-Saturday-00_062950_6..S01R,10:33:30,10:33:30,603S,3,,0,0,
ASP19GEN-6086-Weekday-00_063000_6..N01R,10:33:30,10:33:30,638N,3,,0,0,
BSP19GEN-R049-Sunday-00_063050_R..N93R,10:34:00,10:34:00,R43N,3,,0,0,
BSP19SUPP-F072-Weekday-153_063050_F..S69R,10:34:00,10:34:00,F03S,3,,0,0,
BSP19GEN-J032-Saturday-00_062900_J..S12R,10:34:00,10:34:00,J12S,3,,0,0,
BSP19GEN-Q062-Weekday-00_062950_Q..S16R,10:34:00,10:34:00,Q03S,3,,0,0,
ASP19GEN-5048-Sunday-00_063000_5..S08R,10:34:30,10:34:30,503S,3,,0,0,
ASP19GEN-1038-Saturday-00_063150_1..S03R,10:34:30,10:34:30,104S,3,,0,0,
BSP19GEN-R050-Saturday-00_063050_R..N93R,10:34:30,10:34:30,R43N,3,,0,0,
ASP19GEN-1038-Saturday-00_063100_1..N03R,10:34:30,10:34:30,138N,3,,0,0,
BSP19SUPP-L022-Saturday-99_063050_L..N01X043,10:34:30,10:34:30,L27N,3,,0,0,
BSP19SUPP-L045-Wednesday-173_063050_L..N01R,10:35:00,10:35:00,L27N,3,,0,0,
ASP19GEN-3041-Sunday-00_063150_3..S01R,10:35:00,10:35:00,224S,3,,0,0,
ASP19GEN-5043-Saturday-00_063050_5..S08R,10:35:00,10:35:00,503S,3,,0,0,
ASP19SUPP-7059-Weekday-20_063100_7..S97R,10:35:00,10:35:00,705S,3,,0,0,
BSP19GEN-FS011-Weekday-00_063150_FS.S01R,10:35:00,10:35:00,S04S,3,,0,0,
ASP19GEN-4043-Saturday-00_062800_4..N06R,10:35:00,10:35:00,235N,3,,0,0,
ASP19GEN-7023-Saturday-00_063050_7..N97R,10:35:00,10:35:00,724N,3,,0,0,
BSP19GEN-E044-Sunday-00_063100_E..S69R,10:35:00,10:35:00,G07S,3,,0,0,
BSP19GEN-H024-Saturday-00_062800_H..S21R,10:35:00,10:35:00,H13S,3,,0,0,
BSP19GEN-J052-Weekday-00_063200_J..N41R,10:35:00,10:35:00,M21N,3,,0,0,
ASP19GEN-3039-Saturday-00_063200_3..S01R,10:35:30,10:35:30,224S,3,,0,0,
ASP19GEN-3086-Weekday-00_063300_3..N01R,10:35:30,10:35:30,255N,3,,0,0,
ASP19GEN-6086-Weekday-00_063150_6..S07R,10:35:30,10:35:30,603S,3,,0,0,
BSP19SUPP-F072-Weekday-153_063250_F..N69R,10:35:30,10:35:30,F39N,3,,0,0,
BSP19GEN-N057-Sunday-00_063300_N..S27R,10:35:30,10:35:30,R04S,3,,0,0,
BSP19GEN-N054-Saturday-00_063300_N..S27R,10:35:30,10:35:30,R04S,3,,0,0,
ASP19SUPP-7059-Weekday-20_063100_7..N97R,10:35:30,10:35:30,724N,3,,0,0,
BSP19GEN-FS011-Weekday-00_063100_FS.N01R,10:36:00,10:36:00,S03N,3,,0,0,
SIR-FA2017-SI017-Saturday-00_063100_SI..N03R,10:36:00,10:36:00,S13N,3,,0,0,
BSP19GEN-FS011-Saturday-00_063250_FS.S01R,10:36:00,10:36:00,S04S,3,,0,0,
BSP19GEN-Q023-Sunday-00_063200_Q..S16R,10:36:00,10:36:00,Q03S,3,,0,0,
ASP19GEN-2042-Saturday-00_063300_2..S01R,10:36:00,10:36:00,205S,3,,0,0,
ASP19GEN-1087-Weekday-00_063250_1..N03R,10:36:00,10:36:00,138N,3,,0,0,
SIR-FA2017-SI017-Weekday-08_063100_SI..N03R,10:36:00,10:36:00,S13N,3,,0,0,
SIR-FA2017-SI017-Sunday-00_063100_SI..N03R,10:36:00,10:36:00,S13N,3,,0,0,
ASP19GEN-7025-Sunday-00_063150_7..N97R,10:36:00,10:36:00,724N,3,,0,0,
BSP19GEN-Q021-Saturday-00_063200_Q..S16R,10:36:00,10:36:00,Q03S,3,,0,0,
BSP19GEN-M086-Weekday-00_063250_M..S20R,10:36:00,10:36:00,G10S,3,,0,0,
ASP19GEN-2042-Saturday-00_063350_2..N01R,10:36:30,10:36:30,245N,3,,0,0,
BSP19GEN-A083-Weekday-00_063400_A..N54R,10:36:30,10:36:30,A63N,3,,0,0,
ASP19GEN-7023-Saturday-00_063300_7..S97R,10:37:00,10:37:00,705S,3,,0,0,
BSP19GEN-N054-Saturday-00_063200_N..N27R,10:37:00,10:37:00,N09N,3,,0,0,
BSP19SUPP-G033-Saturday-55_063300_G..N16X004,10:37:00,10:37:00,F25N,3,,0,0,
BSP19GEN-D077-Weekday-00_063100_D..S07R,10:37:00,10:37:00,D04S,3,,0,0,
ASP19GEN-2097-Weekday-00_063400_2..S01R,10:37:00,10:37:00,205S,3,,0,0,
BSP19GEN-C024-Saturday-00_063350_C..N04R,10:37:00,10:37:00,A53N,3,,0,0,
BSP19GEN-C051-Weekday-00_063350_C..N04R,10:37:00,10:37:00,A53N,3,,0,0,
BSP19GEN-N057-Sunday-00_063200_N..N27R,10:37:00,10:37:00,N09N,3,,0,0,
ASP19GEN-5106-Weekday-00_063300_5..N66R,10:37:00,10:37:00,245N,3,,0,0,
BSP19GEN-FS011-Saturday-00_063200_FS.N01R,10:37:00,10:37:00,S03N,3,,0,0,
BSP19GEN-D040-Sunday-00_063100_D..N07R,10:37:30,10:37:30,B22N,3,,0,0,
BSP19GEN-R087-Weekday-00_063350_R..N93R,10:37:30,10:37:30,R43N,3,,0,0,
BSP19GEN-D037-Saturday-00_063100_D..N07R,10:37:30,10:37:30,B22N,3,,0,0,
BSP19GEN-E039-Saturday-00_063200_E..N72R,10:37:30,10:37:30,A33N,3,,0,0,
BSP19GEN-F048-Sunday-00_063450_F..N69R,10:37:30,10:37:30,F39N,3,,0,0,
ASP19GEN-6086-Weekday-00_063400_6..N03R,10:37:30,10:37:30,638N,3,,0,0,
ASP19GEN-5106-Weekday-00_063200_5..S03R,10:37:30,10:37:30,503S,3,,0,0,
BSP19SUPP-L045-Wednesday-173_063450_L..S01R,10:37:30,10:37:30,L03S,3,,0,0,
ASP19GEN-1087-Weekday-00_063450_1..S03R,10:37:30,10:37:30,104S,3,,0,0,
ASP19GEN-4097-Weekday-00_062900_4..N43R,10:38:00,10:38:00,235N,3,,0,0,
BSP19GEN-A051-Sunday-00_063550_A..N54R,10:38:00,10:38:00,A63N,3,,0,0,
BSP19GEN-C026-Sunday-00_063500_C..N04R,10:38:00,10:38:00,A53N,3,,0,0,
BSP19GEN-C051-Weekday-00_063600_C..S04R,10:38:00,10:38:00,A11S,3,,0,0,
ASP19GEN-5048-Sunday-00_063600_5..N73R,10:38:30,10:38:30,418N,3,,0,0,
ASP19GEN-4049-Sunday-00_063150_4..N06R,10:38:30,10:38:30,235N,3,,0,0,
